BAGTAGID,EVENT,EVENTTIME,TDP_IDCURRNAME,CHUTE,STATUS,BAGSTATUS,REASON
0232743053,20/09/26 5:36:10,20260920 053610,MB025,MB024,TRA,EARLY,EARLY
0232743098,20/09/26 5:36:30,20260920 053630,MB027,MC150,TRA,OPEN,OPEN
0232750600,20/09/26 5:37:13,20260920 053713,MA032,MA002,DIS,OPEN,OPEN
0232741811,20/09/26 5:37:17,20260920 053717,MB027,MA041,TRA,OPEN,OPEN
0232737653,20/09/26 5:37:22,20260920 053722,MB027,MB026,DIS,OPEN,OPEN
0232750134,20/09/26 5:37:29,20260920 053729,MB027,MB026,DIS,OPEN,OPEN
0232743092,20/09/26 5:37:33,20260920 053733,MB027,MC151,TRA,OPEN,OPEN
0232743181,20/09/26 5:37:50,20260920 053750,MB027,MC150,TRA,OPEN,OPEN
0232750043,20/09/26 5:37:57,20260920 053757,MB018,MB026,DIS,OPEN,OPEN
0232742993,20/09/26 5:37:57,20260920 053757,MB027,MA035,TRA,OPEN,OPEN
0232741788,20/09/26 5:38:10,20260920 053810,MB044,MB026,DIS,OPEN,OPEN
0232743148,20/09/26 5:38:10,20260920 053810,MB027,MC151,TRA,OPEN,OPEN
0232743280,20/09/26 5:38:13,20260920 053813,MB027,MA041,TRA,OPEN,OPEN
0131159590,20/09/26 5:38:30,20260920 053830,MB016,MB016,TRA,OPEN,OPEN
0232743098,20/09/26 5:38:30,20260920 053830,MB027,MB026,DIS,OPEN,OPEN
0232738532,20/09/26 5:38:37,20260920 053837,MB027,MA045,TRA,OPEN,OPEN
0232736940,20/09/26 5:38:41,20260920 053841,MB027,MC149,TRA,OPEN,OPEN
0232736782,20/09/26 5:38:45,20260920 053845,MB027,MA043,TRA,OPEN,OPEN
0232742344,20/09/26 5:38:50,20260920 053850,MB027,MC150,TRA,OPEN,OPEN
0232742924,20/09/26 5:38:58,20260920 053858,MB027,MA045,TRA,OPEN,OPEN
0232750055,20/09/26 5:39:13,20260920 053913,MB019,MB019,TRA,OPEN,OPEN
0232741811,20/09/26 5:39:17,20260920 053917,MB027,MB026,DIS,OPEN,OPEN
0232750069,20/09/26 5:39:22,20260920 053922,MB019,MB019,TRA,OPEN,OPEN
0232738585,20/09/26 5:39:29,20260920 053929,MB027,MA043,TRA,OPEN,OPEN
0232743092,20/09/26 5:39:33,20260920 053933,MB027,MB026,DIS,OPEN,OPEN
0232750070,20/09/26 5:39:41,20260920 053941,MB018,MB018,TRA,OPEN,OPEN
0232738554,20/09/26 5:39:42,20260920 053942,MB027,MA043,TRA,OPEN,OPEN
0232743053,20/09/26 5:39:46,20260920 053946,MB025,MB025,DIS,EARLY,EARLY
0232750079,20/09/26 5:39:49,20260920 053949,MB019,MB019,TRA,OPEN,OPEN
0232743181,20/09/26 5:39:57,20260920 053957,MB027,MB026,DIS,OPEN,OPEN
0232742993,20/09/26 5:40:06,20260920 054006,MB027,MB026,DIS,OPEN,OPEN
0232743280,20/09/26 5:40:13,20260920 054013,MB027,MB026,DIS,OPEN,OPEN
0232741958,20/09/26 5:40:17,20260920 054017,MB027,MC160,TRA,OPEN,OPEN
0232743148,20/09/26 5:40:17,20260920 054017,MB027,MB026,DIS,OPEN,OPEN
0232750253,20/09/26 5:40:21,20260920 054021,MB046,MB046,TRA,OPEN,OPEN
0131159590,20/09/26 5:40:30,20260920 054030,MB016,MB026,DIS,OPEN,OPEN
0232738532,20/09/26 5:40:37,20260920 054037,MB027,MB026,DIS,OPEN,OPEN
0232736940,20/09/26 5:40:41,20260920 054041,MB027,MB026,DIS,OPEN,OPEN
0232736782,20/09/26 5:40:45,20260920 054045,MB027,MB026,DIS,OPEN,OPEN
0232742344,20/09/26 5:40:49,20260920 054049,MB027,MB026,DIS,OPEN,OPEN
0232738531,20/09/26 5:40:58,20260920 054058,MB027,MA043,TRA,OPEN,OPEN
0232750055,20/09/26 5:41:14,20260920 054114,MB019,MB026,DIS,OPEN,OPEN
0232750069,20/09/26 5:41:22,20260920 054122,MB019,MB026,DIS,OPEN,OPEN
0232738585,20/09/26 5:41:33,20260920 054133,MB027,MB026,DIS,OPEN,OPEN
0232750070,20/09/26 5:41:41,20260920 054141,MB018,MB026,DIS,OPEN,OPEN
0232738554,20/09/26 5:41:50,20260920 054150,MB027,MB026,DIS,OPEN,OPEN
0232750079,20/09/26 5:41:58,20260920 054158,MB019,MB026,DIS,OPEN,OPEN
0232738873,20/09/26 5:42:01,20260920 054201,MB027,MA044,TRA,OPEN,OPEN
0232750301,20/09/26 5:42:21,20260920 054221,MB027,MA009,TRA,OPEN,OPEN
0232750253,20/09/26 5:42:21,20260920 054221,MB046,MB026,DIS,OPEN,OPEN
0232743227,20/09/26 5:42:21,20260920 054221,MB027,MA041,TRA,OPEN,OPEN
0232741958,20/09/26 5:42:25,20260920 054225,MB027,MB026,DIS,OPEN,OPEN
0232742924,20/09/26 5:42:33,20260920 054233,MB027,MB025,DIS,OPEN,OPEN
0232738531,20/09/26 5:42:57,20260920 054257,MB027,MB026,DIS,OPEN,OPEN
0232737961,20/09/26 5:43:58,20260920 054358,MB027,MA043,TRA,OPEN,OPEN
0232738873,20/09/26 5:44:01,20260920 054401,MB027,MB026,DIS,OPEN,OPEN
0232743227,20/09/26 5:44:21,20260920 054421,MB027,MB026,DIS,OPEN,OPEN
0232750301,20/09/26 5:44:29,20260920 054429,MB027,MB026,DIS,OPEN,OPEN
0232737229,20/09/26 5:45:02,20260920 054502,MB027,MC112,TRA,OPEN,OPEN
0232737650,20/09/26 5:45:13,20260920 054513,MB027,MA036,TRA,OPEN,OPEN
0232737497,20/09/26 5:45:17,20260920 054517,MB027,MC161,TRA,OPEN,OPEN
0232741743,20/09/26 5:45:17,20260920 054517,MB027,MC160,TRA,OPEN,OPEN
0232737630,20/09/26 5:45:26,20260920 054526,MB027,MA038,TRA,OPEN,OPEN
0232737961,20/09/26 5:46:01,20260920 054601,MB027,MB026,DIS,OPEN,OPEN
0232736768,20/09/26 5:46:05,20260920 054605,MB027,MA043,TRA,OPEN,OPEN
0232737485,20/09/26 5:46:21,20260920 054621,MB027,MC160,TRA,OPEN,OPEN
0232750225,20/09/26 5:46:53,20260920 054653,MB027,MA038,TRA,OPEN,OPEN
0232737229,20/09/26 5:47:05,20260920 054705,MB027,MB026,DIS,OPEN,OPEN
0232737650,20/09/26 5:47:13,20260920 054713,MB027,MB026,DIS,OPEN,OPEN
0232741743,20/09/26 5:47:18,20260920 054718,MB027,MB026,DIS,OPEN,OPEN
0232737497,20/09/26 5:47:22,20260920 054722,MB027,MB026,DIS,OPEN,OPEN
0232737630,20/09/26 5:47:34,20260920 054734,MB027,MB026,DIS,OPEN,OPEN
0232737174,20/09/26 5:47:41,20260920 054741,MB027,MA043,TRA,OPEN,OPEN
0232736784,20/09/26 5:47:41,20260920 054741,MB027,MA043,TRA,OPEN,OPEN
0232735746,20/09/26 5:47:46,20260920 054746,MB027,MA037,TRA,OPEN,OPEN
0232737473,20/09/26 5:47:57,20260920 054757,MB027,MC161,TRA,OPEN,OPEN
0232736768,20/09/26 5:48:06,20260920 054806,MB027,MB026,DIS,OPEN,OPEN
0232737322,20/09/26 5:48:17,20260920 054817,MB027,MA043,TRA,OPEN,OPEN
0232737485,20/09/26 5:48:25,20260920 054825,MB027,MB026,DIS,OPEN,OPEN
0232750046,20/09/26 5:48:34,20260920 054834,MB018,MB018,TRA,OPEN,OPEN
0232737624,20/09/26 5:48:40,20260920 054840,MA037,MA037,TRA,OPEN,OPEN
0232750225,20/09/26 5:49:01,20260920 054901,MB027,MB026,DIS,OPEN,OPEN
0232736784,20/09/26 5:49:42,20260920 054942,MB027,MB026,DIS,OPEN,OPEN
0232737174,20/09/26 5:49:50,20260920 054950,MB027,MB026,DIS,OPEN,OPEN
0232735746,20/09/26 5:49:53,20260920 054953,MB027,MB026,DIS,OPEN,OPEN
0232737322,20/09/26 5:50:18,20260920 055018,MB027,MB026,DIS,OPEN,OPEN
0232735888,20/09/26 5:50:37,20260920 055037,MB027,MA045,TRA,OPEN,OPEN
0232750046,20/09/26 5:50:37,20260920 055037,MB018,MB026,DIS,OPEN,OPEN
0232737624,20/09/26 5:50:46,20260920 055046,MA037,MA001,DIS,OPEN,OPEN
0232739105,20/09/26 5:50:46,20260920 055046,MB027,MA043,TRA,OPEN,OPEN
0232737473,20/09/26 5:51:30,20260920 055130,MB027,MB025,DIS,OPEN,OPEN
0232736281,20/09/26 5:52:26,20260920 055226,MB027,MA036,TRA,OPEN,OPEN
0232735888,20/09/26 5:52:37,20260920 055237,MB027,MB026,DIS,OPEN,OPEN
0232739105,20/09/26 5:52:45,20260920 055245,MB027,MB026,DIS,OPEN,OPEN
0081810098,20/09/26 5:54:05,20260920 055405,MB027,MA039,TRA,OPEN,OPEN
0232736281,20/09/26 5:54:34,20260920 055434,MB027,MB026,DIS,OPEN,OPEN
0232736248,20/09/26 5:54:45,20260920 055445,MB027,MC109,TRA,OPEN,OPEN
0232735215,20/09/26 5:55:13,20260920 055513,MB027,MC149,TRA,OPEN,OPEN
0232736267,20/09/26 5:55:21,20260920 055521,MB027,MA037,TRA,OPEN,OPEN
0232736517,20/09/26 5:55:34,20260920 055534,MB027,MC202,TRA,OPEN,OPEN
0232736976,20/09/26 5:55:38,20260920 055538,MB027,MA036,TRA,OPEN,OPEN
0081810098,20/09/26 5:56:05,20260920 055605,MB027,MB026,DIS,OPEN,OPEN
0232736248,20/09/26 5:56:45,20260920 055645,MB027,MB026,DIS,OPEN,OPEN
0232735496,20/09/26 5:56:45,20260920 055645,MB027,MC149,TRA,OPEN,OPEN
0232735215,20/09/26 5:57:13,20260920 055713,MB027,MB026,DIS,OPEN,OPEN
0232736267,20/09/26 5:57:26,20260920 055726,MB027,MB026,DIS,OPEN,OPEN
0232736517,20/09/26 5:57:34,20260920 055734,MB027,MB026,DIS,OPEN,OPEN
0232736976,20/09/26 5:57:38,20260920 055738,MB027,MB026,DIS,OPEN,OPEN
0232735496,20/09/26 5:58:45,20260920 055845,MB027,MB026,DIS,OPEN,OPEN
0232735791,20/09/26 6:01:33,20260920 060133,MB027,MA043,TRA,OPEN,OPEN
0232739437,20/09/26 6:01:42,20260920 060142,MB027,MA016,TRA,OPEN,OPEN
0232751429,20/09/26 6:02:40,20260920 060240,MB030,MB030,TRA,OPEN,OPEN
0232735791,20/09/26 6:03:33,20260920 060333,MB027,MB026,DIS,OPEN,OPEN
0232739437,20/09/26 6:03:50,20260920 060350,MB027,MB026,DIS,OPEN,OPEN
0232736423,20/09/26 6:04:21,20260920 060421,MB027,MA016,TRA,OPEN,OPEN
0232736423,20/09/26 6:06:22,20260920 060622,MB027,MB026,DIS,OPEN,OPEN
0232751429,20/09/26 6:06:22,20260920 060622,MB030,MB025,DIS,OPEN,OPEN
0232741676,20/09/26 6:13:06,20260920 061306,MC165,MC165,TRA,OPEN,OPEN
0232741713,20/09/26 6:14:02,20260920 061402,MC165,MC165,TRA,OPEN,OPEN
0232741179,20/09/26 6:14:10,20260920 061410,MC165,MC165,TRA,OPEN,OPEN
0784443156,20/09/26 6:14:30,20260920 061430,MC166,MC166,TRA,OPEN,OPEN
0232741373,20/09/26 6:15:22,20260920 061522,MC166,MC166,TRA,OPEN,OPEN
0232741676,20/09/26 6:21:21,20260920 062121,MC165,MC104,DIS,OPEN,OPEN
0232741713,20/09/26 6:22:18,20260920 062218,MC165,MC104,DIS,OPEN,OPEN
0232741179,20/09/26 6:22:21,20260920 062221,MC165,MC104,DIS,OPEN,OPEN
0784443156,20/09/26 6:22:42,20260920 062242,MC166,MC104,DIS,OPEN,OPEN
0232741373,20/09/26 6:23:33,20260920 062333,MC166,MC104,DIS,OPEN,OPEN
0232738930,20/09/26 6:24:06,20260920 062406,MC244,MC244,TRA,OPEN,OPEN
0232737468,20/09/26 6:25:06,20260920 062506,MC244,MC244,TRA,OPEN,OPEN
0232738930,20/09/26 6:29:02,20260920 062902,MC244,MC233,DIS,OPEN,OPEN
0232737468,20/09/26 6:30:25,20260920 063025,MC244,MC233,DIS,OPEN,OPEN
0232741363,20/09/26 6:30:53,20260920 063053,MB039,MB039,TRA,OPEN,OPEN
0232741363,20/09/26 6:34:30,20260920 063430,MB039,MB025,DIS,OPEN,OPEN
0232741348,20/09/26 6:36:05,20260920 063605,MB039,MB039,TRA,OPEN,OPEN
0232738466,20/09/26 6:36:17,20260920 063617,MB039,MB039,TRA,OPEN,OPEN
0232741348,20/09/26 6:39:46,20260920 063946,MB039,MB025,DIS,OPEN,OPEN
0232738466,20/09/26 6:40:02,20260920 064002,MB039,MB025,DIS,OPEN,OPEN
0232738312,20/09/26 6:41:38,20260920 064138,,MC148,TRA,OPEN,HBS
0232738259,20/09/26 6:41:50,20260920 064150,,MC148,TRA,OPEN,HBS
0232738246,20/09/26 6:42:10,20260920 064210,,MC149,TRA,OPEN,HBS
0232752667,20/09/26 6:42:18,20260920 064218,MB039,MB039,TRA,OPEN,OPEN
0232752345,20/09/26 6:42:41,20260920 064241,MB039,MB039,TRA,OPEN,OPEN
0232738312,20/09/26 6:43:10,20260920 064310,,MC104,DIS,OPEN,HBS
0232738246,20/09/26 6:43:42,20260920 064342,,MC104,DIS,OPEN,HBS
0232738259,20/09/26 6:44:06,20260920 064406,,MC104,DIS,OPEN,HBS
0232752160,20/09/26 6:45:21,20260920 064521,MB039,MB039,TRA,OPEN,OPEN
0232753100,20/09/26 6:45:37,20260920 064537,MB039,MB039,TRA,OPEN,OPEN
0232752346,20/09/26 6:45:53,20260920 064553,MB039,MB039,TRA,OPEN,OPEN
0232752667,20/09/26 6:46:02,20260920 064602,MB039,MB025,DIS,OPEN,OPEN
0232752345,20/09/26 6:46:18,20260920 064618,MB039,MB025,DIS,OPEN,OPEN
0232738305,20/09/26 6:46:33,20260920 064633,MA032,MA032,TRA,OPEN,OPEN
0232752347,20/09/26 6:46:42,20260920 064642,MB039,MB039,TRA,OPEN,OPEN
0232753170,20/09/26 6:46:49,20260920 064649,MB039,MB039,TRA,OPEN,OPEN
0232753252,20/09/26 6:47:09,20260920 064709,MB039,MB039,TRA,OPEN,OPEN
0232736934,20/09/26 6:47:09,20260920 064709,,MC149,TRA,OPEN,HBS
0232753048,20/09/26 6:47:54,20260920 064754,MB037,MB037,TRA,OPEN,OPEN
0232753208,20/09/26 6:48:01,20260920 064801,MB037,MB037,TRA,OPEN,OPEN
0232753053,20/09/26 6:48:14,20260920 064814,MB038,MB038,TRA,OPEN,OPEN
0232736934,20/09/26 6:48:42,20260920 064842,,MC104,DIS,OPEN,HBS
0232752160,20/09/26 6:48:54,20260920 064854,MB039,MB025,DIS,OPEN,OPEN
0232753100,20/09/26 6:49:13,20260920 064913,MB039,MB025,DIS,OPEN,OPEN
0232752346,20/09/26 6:49:38,20260920 064938,MB039,MB025,DIS,OPEN,OPEN
0232738305,20/09/26 6:50:13,20260920 065013,MA032,MA002,DIS,OPEN,OPEN
0232752347,20/09/26 6:50:18,20260920 065018,MB039,MB025,DIS,OPEN,OPEN
0232752981,20/09/26 6:50:22,20260920 065022,MB038,MB038,TRA,OPEN,OPEN
0232753170,20/09/26 6:50:25,20260920 065025,MB039,MB025,DIS,OPEN,OPEN
0232753252,20/09/26 6:50:49,20260920 065049,MB039,MB025,DIS,OPEN,OPEN
0232737769,20/09/26 6:50:53,20260920 065053,,MC148,TRA,OPEN,HBS
0232753103,20/09/26 6:50:57,20260920 065057,MB038,MB038,TRA,OPEN,OPEN
0232745947,20/09/26 6:51:01,20260920 065101,MA039,MA039,TRA,OPEN,OPEN
0232753048,20/09/26 6:51:26,20260920 065126,MB037,MB025,DIS,OPEN,OPEN
0819447272,20/09/26 6:51:26,20260920 065126,MB014,MB014,TRA,OPEN,OPEN
0232753208,20/09/26 6:51:45,20260920 065145,MB037,MB025,DIS,OPEN,OPEN
0232753053,20/09/26 6:51:50,20260920 065150,MB038,MB025,DIS,OPEN,OPEN
0232736705,20/09/26 6:52:02,20260920 065202,MA037,MA037,TRA,OPEN,OPEN
0819447274,20/09/26 6:52:18,20260920 065218,MB014,MB014,TRA,OPEN,OPEN
0232737769,20/09/26 6:52:30,20260920 065230,,MC104,DIS,OPEN,HBS
0232739771,20/09/26 6:53:06,20260920 065306,MA045,MA045,TRA,OPEN,OPEN
0232745903,20/09/26 6:53:50,20260920 065350,MA039,MA039,TRA,OPEN,OPEN
0232752981,20/09/26 6:53:57,20260920 065357,MB038,MB025,DIS,OPEN,OPEN
0232752815,20/09/26 6:54:18,20260920 065418,MA001,MC112,TRA,OPEN,OPEN
0232745947,20/09/26 6:54:34,20260920 065434,MA039,MA002,DIS,OPEN,OPEN
0232753103,20/09/26 6:54:34,20260920 065434,MB038,MB025,DIS,OPEN,OPEN
0232744664,20/09/26 6:54:53,20260920 065453,MA001,MC142,TRA,OPEN,OPEN
0819447272,20/09/26 6:55:02,20260920 065502,MB014,MB025,DIS,OPEN,OPEN
0232736705,20/09/26 6:55:42,20260920 065542,MA037,MA002,DIS,OPEN,OPEN
0819447274,20/09/26 6:55:53,20260920 065553,MB014,MB025,DIS,OPEN,OPEN
0819447270,20/09/26 6:56:09,20260920 065609,MB014,MB014,TRA,OPEN,OPEN
0232752815,20/09/26 6:56:30,20260920 065630,MA001,MA001,DIS,OPEN,OPEN
0232739771,20/09/26 6:56:45,20260920 065645,MA045,MA002,DIS,OPEN,OPEN
0232744664,20/09/26 6:56:50,20260920 065650,MA001,MA001,DIS,OPEN,OPEN
0819447289,20/09/26 6:56:54,20260920 065654,MB014,MB014,TRA,OPEN,OPEN
0819447285,20/09/26 6:57:22,20260920 065722,MB014,MB014,TRA,OPEN,OPEN
0232745903,20/09/26 6:57:34,20260920 065734,MA039,MA002,DIS,OPEN,OPEN
0232753004,20/09/26 6:58:06,20260920 065806,MA001,MC142,TRA,OPEN,OPEN
0232752967,20/09/26 6:58:10,20260920 065810,MA001,MC146,TRA,OPEN,OPEN
0819447270,20/09/26 6:59:53,20260920 065953,MB014,MB025,DIS,OPEN,OPEN
0232753004,20/09/26 7:00:06,20260920 070006,MA001,MA001,DIS,OPEN,OPEN
0232752967,20/09/26 7:00:21,20260920 070021,MA001,MA001,DIS,OPEN,OPEN
0819447289,20/09/26 7:00:30,20260920 070030,MB014,MB025,DIS,OPEN,OPEN
0819447302,20/09/26 7:00:54,20260920 070054,MB014,MB014,TRA,OPEN,OPEN
0819447285,20/09/26 7:00:58,20260920 070058,MB014,MB025,DIS,OPEN,OPEN
0819447283,20/09/26 7:01:41,20260920 070141,MB014,MB014,TRA,OPEN,OPEN
0232754114,20/09/26 7:03:09,20260920 070309,MA045,MA045,TRA,OPEN,OPEN
0819447302,20/09/26 7:04:26,20260920 070426,MB014,MB025,DIS,OPEN,OPEN
0819447283,20/09/26 7:05:22,20260920 070522,MB014,MB025,DIS,OPEN,OPEN
0232745679,20/09/26 7:05:26,20260920 070526,MA033,MA033,TRA,OPEN,OPEN
0232752773,20/09/26 7:05:26,20260920 070526,MA033,MA033,TRA,OPEN,OPEN
0232745599,20/09/26 7:05:38,20260920 070538,MA032,MA032,TRA,OPEN,OPEN
0232744676,20/09/26 7:05:38,20260920 070538,MA033,MA033,TRA,OPEN,OPEN
0232744622,20/09/26 7:05:54,20260920 070554,MA033,MA033,TRA,OPEN,OPEN
0232744356,20/09/26 7:06:45,20260920 070645,MA032,MA032,TRA,OPEN,OPEN
4816699828,20/09/26 7:06:45,20260920 070645,MB054,MB054,TRA,OPEN,OPEN
0232754114,20/09/26 7:06:45,20260920 070645,MA045,MA002,DIS,OPEN,OPEN
0819447333,20/09/26 7:08:13,20260920 070813,MB014,MB014,TRA,OPEN,OPEN
4816699828,20/09/26 7:08:54,20260920 070854,MB054,MB026,DIS,OPEN,OPEN
0232745679,20/09/26 7:08:57,20260920 070857,MA033,MA002,DIS,OPEN,OPEN
0232752773,20/09/26 7:09:06,20260920 070906,MA033,MA002,DIS,OPEN,OPEN
0232744676,20/09/26 7:09:09,20260920 070909,MA033,MA002,DIS,OPEN,OPEN
0232745599,20/09/26 7:09:22,20260920 070922,MA032,MA002,DIS,OPEN,OPEN
0232744622,20/09/26 7:09:25,20260920 070925,MA033,MA002,DIS,OPEN,OPEN
0232744319,20/09/26 7:09:37,20260920 070937,MA033,MA033,TRA,OPEN,OPEN
0232745175,20/09/26 7:09:46,20260920 070946,MA032,MA032,TRA,OPEN,OPEN
4816699837,20/09/26 7:09:46,20260920 070946,MB054,MB054,TRA,OPEN,OPEN
0232754040,20/09/26 7:09:49,20260920 070949,MB046,MB046,TRA,OPEN,OPEN
0232754238,20/09/26 7:10:22,20260920 071022,MB044,MB044,TRA,OPEN,OPEN
0232744356,20/09/26 7:10:29,20260920 071029,MA032,MA002,DIS,OPEN,OPEN
0819447337,20/09/26 7:10:34,20260920 071034,MB014,MB014,TRA,OPEN,OPEN
0607556330,20/09/26 7:10:41,20260920 071041,MB027,MA007,TRA,OPEN,OPEN
0232754280,20/09/26 7:11:29,20260920 071129,MB046,MB046,TRA,OPEN,OPEN
4816699895,20/09/26 7:11:50,20260920 071150,MB054,MB054,TRA,OPEN,OPEN
4816699837,20/09/26 7:11:53,20260920 071153,MB054,MB026,DIS,OPEN,OPEN
0819447333,20/09/26 7:11:53,20260920 071153,MB014,MB025,DIS,OPEN,OPEN
0232754448,20/09/26 7:12:05,20260920 071205,MB046,MB046,TRA,OPEN,OPEN
0232754140,20/09/26 7:12:38,20260920 071238,MB046,MB046,TRA,OPEN,OPEN
0607556330,20/09/26 7:12:49,20260920 071249,MB027,MB026,DIS,OPEN,OPEN
0232754181,20/09/26 7:12:58,20260920 071258,MB046,MB046,TRA,OPEN,OPEN
4816699843,20/09/26 7:13:14,20260920 071314,MB054,MB054,TRA,OPEN,OPEN
0232745175,20/09/26 7:13:21,20260920 071321,MA032,MA002,DIS,OPEN,OPEN
0232744319,20/09/26 7:13:26,20260920 071326,MA033,MA002,DIS,OPEN,OPEN
0232754040,20/09/26 7:13:37,20260920 071337,MB046,MB025,DIS,OPEN,OPEN
0232754238,20/09/26 7:13:58,20260920 071358,MB044,MB025,DIS,OPEN,OPEN
0819447337,20/09/26 7:14:10,20260920 071410,MB014,MB025,DIS,OPEN,OPEN
4816699847,20/09/26 7:14:58,20260920 071458,MA001,MB054,TRA,OPEN,OPEN
0232754280,20/09/26 7:15:05,20260920 071505,MB046,MB025,DIS,OPEN,OPEN
4816699843,20/09/26 7:15:22,20260920 071522,MB054,MB026,DIS,OPEN,OPEN
0232754448,20/09/26 7:15:42,20260920 071542,MB046,MB025,DIS,OPEN,OPEN
4816699895,20/09/26 7:15:42,20260920 071542,MB054,MB025,DIS,OPEN,OPEN
0819447348,20/09/26 7:16:01,20260920 071601,MB014,MB014,TRA,OPEN,OPEN
0232743902,20/09/26 7:16:26,20260920 071626,MC235,MC142,TRA,OPEN,OPEN
0232754140,20/09/26 7:16:26,20260920 071626,MB046,MB025,DIS,OPEN,OPEN
0232754181,20/09/26 7:16:45,20260920 071645,MB046,MB025,DIS,OPEN,OPEN
4816699847,20/09/26 7:17:02,20260920 071702,MA001,MA001,DIS,OPEN,OPEN
0819447379,20/09/26 7:17:54,20260920 071754,MB014,MB014,TRA,OPEN,OPEN
0232743902,20/09/26 7:18:30,20260920 071830,MC235,MC235,DIS,OPEN,OPEN
0176207508,20/09/26 7:19:09,20260920 071909,MB025,MA006,TRA,EARLY,EARLY
0819447348,20/09/26 7:19:38,20260920 071938,MB014,MB025,DIS,OPEN,OPEN
0819447378,20/09/26 7:20:14,20260920 072014,MB014,MB014,TRA,OPEN,OPEN
0232745880,20/09/26 7:20:14,20260920 072014,MA001,MC146,TRA,OPEN,OPEN
0819447384,20/09/26 7:20:26,20260920 072026,MB014,MB014,TRA,OPEN,OPEN
0819447350,20/09/26 7:20:54,20260920 072054,MB014,MB014,TRA,OPEN,OPEN
0176207508,20/09/26 7:21:10,20260920 072110,MB027,MB026,DIS,OPEN,OPEN
0819447379,20/09/26 7:21:25,20260920 072125,MB014,MB025,DIS,OPEN,OPEN
0816466054,20/09/26 7:21:34,20260920 072134,MB027,MA005,TRA,OPEN,OPEN
0176207456,20/09/26 7:21:41,20260920 072141,MB027,MA005,TRA,OPEN,OPEN
0232745880,20/09/26 7:22:26,20260920 072226,MA001,MA001,DIS,OPEN,OPEN
0618266355,20/09/26 7:23:38,20260920 072338,MB025,MB007,TRA,EARLY,EARLY
0176207456,20/09/26 7:23:42,20260920 072342,MB027,MB026,DIS,OPEN,OPEN
0232754031,20/09/26 7:23:45,20260920 072345,MB025,MB029,TRA,EARLY,EARLY
0819447388,20/09/26 7:23:50,20260920 072350,MB014,MB014,TRA,OPEN,OPEN
0819447378,20/09/26 7:23:54,20260920 072354,MB014,MB025,DIS,OPEN,OPEN
0819447384,20/09/26 7:24:01,20260920 072401,MB014,MB025,DIS,OPEN,OPEN
0176207499,20/09/26 7:24:10,20260920 072410,MB027,MA005,TRA,OPEN,OPEN
0232743626,20/09/26 7:24:21,20260920 072421,MB025,MA029,TRA,EARLY,EARLY
0819447350,20/09/26 7:24:37,20260920 072437,MB014,MB025,DIS,OPEN,OPEN
0816466054,20/09/26 7:25:17,20260920 072517,MB027,MB025,DIS,OPEN,OPEN
0618266355,20/09/26 7:25:38,20260920 072538,MB025,MB026,DIS,OPEN,OPEN
0232754031,20/09/26 7:25:54,20260920 072554,MB025,MB026,DIS,OPEN,OPEN
0176207499,20/09/26 7:26:18,20260920 072618,MB027,MB026,DIS,OPEN,OPEN
0232743626,20/09/26 7:26:29,20260920 072629,MB025,MB026,DIS,OPEN,OPEN
0819447395,20/09/26 7:27:02,20260920 072702,MB014,MB014,TRA,OPEN,OPEN
0819447388,20/09/26 7:27:26,20260920 072726,MB014,MB025,DIS,OPEN,OPEN
0232753663,20/09/26 7:28:34,20260920 072834,MB027,MA029,TRA,OPEN,OPEN
0176208163,20/09/26 7:29:09,20260920 072909,MB027,MA006,TRA,OPEN,OPEN
0176207137,20/09/26 7:29:17,20260920 072917,MB027,MA005,TRA,OPEN,OPEN
0819447389,20/09/26 7:30:26,20260920 073026,MB014,MB014,TRA,OPEN,OPEN
0232753663,20/09/26 7:30:33,20260920 073033,MB027,MB026,DIS,OPEN,OPEN
0819447395,20/09/26 7:30:42,20260920 073042,MB014,MB025,DIS,OPEN,OPEN
0232753660,20/09/26 7:31:05,20260920 073105,MB029,MB029,TRA,OPEN,OPEN
0176208163,20/09/26 7:31:09,20260920 073109,MB027,MB026,DIS,OPEN,OPEN
0176206908,20/09/26 7:31:14,20260920 073114,MB027,MA005,TRA,OPEN,OPEN
0176207137,20/09/26 7:31:18,20260920 073118,MB027,MB026,DIS,OPEN,OPEN
0176206908,20/09/26 7:33:13,20260920 073313,MB027,MB026,DIS,OPEN,OPEN
0819447414,20/09/26 7:33:22,20260920 073322,MB014,MB014,TRA,OPEN,OPEN
0232753660,20/09/26 7:33:53,20260920 073353,MB029,MB026,DIS,OPEN,OPEN
0819447398,20/09/26 7:34:02,20260920 073402,MB014,MB014,TRA,OPEN,OPEN
0819447389,20/09/26 7:34:05,20260920 073405,MB014,MB025,DIS,OPEN,OPEN
0232746032,20/09/26 7:34:13,20260920 073413,MC235,MB019,TRA,EARLY,EARLY
0176206915,20/09/26 7:34:18,20260920 073418,MB027,MA005,TRA,OPEN,OPEN
0232754553,20/09/26 7:34:25,20260920 073425,MB027,MA029,TRA,OPEN,OPEN
0176207603,20/09/26 7:34:33,20260920 073433,MB027,MA005,TRA,OPEN,OPEN
0232754977,20/09/26 7:34:41,20260920 073441,MB048,MB048,TRA,OPEN,OPEN
0819447401,20/09/26 7:34:50,20260920 073450,MB014,MB014,TRA,OPEN,OPEN
